id,review,stars 
kKHpOt5K2h6BJ5lbEVTU6Q,"Worst experience ever.... I guess it's my first time left negative comments but definitely for me won't go back anymore. I have made reservation for the day and when I arrive they told me they don't remember they have confirmed my appointment n already other guests waiting there but they re closing in a hour. Still the lady told me it's ok they could do it. So I sit down n soak my feet into cold water... n after 20 mins, the lady told me n another girl that actually they could not help us today as they re closing soon n one of the staff actually have to leave soon... so I don't know how good they re as I guess I ll never know:(",1.0
-2j4m2ffQgPx93fszFN-yg,"This is the worst gym I've ever been to, and I've grown up in the gym business. These guys only care about your money and nothing more. When I joined I later had to cancel with them because I had to meet with my National Guard unit and I didn't know what kind of schedule I'd have. They seemed understanding and said it wasn't a problem. At this time I would have rated this gym very good, because I had fun with no issues. I even told them I'd probably start back up here after I know what schedule looked like. So I stop going after my month expired because I cancelled(even on my attendance sheet it said it was my last and only month.) I later check my bank statement and they charged me again, okay no big deal probably a mistake. I call them, no answer. Okay that's fine I'll email them explaining the mistake. I'll give them a few days to get back to me max. Hear nothing from them. Call them again, no answer. Call them again they finally answered. I explain the situation with guy that answers and he says ""Oh yeah i got your email but I forgot to call you."". At this point I'm a little rubbed wrong with they're crap customer service. Then after that he tells me no I haven't cancelled and I'm going to have to pay another two months worth. He tells me I must have misunderstood him (he speaks broken English so he must have misunderstood me when I cancelled with him a month prior to this). He won't help me out at all, just says I have to pay more. Thank god I have Navy Federal for a bank because I call them after this and they let me know these guys shouldn't be changing me. They repay me for what the gym took and put a dispute on the gym, they also put a stop payment on the gym. Well sure and behold I get charged by them AGAIN and I call my bank asking why did this happen? Turns out this gym is manually putting my card information in to get past the stop payment. I ask what I can do. They say to email them so I have proof i contacted them in case they try to lie. So I email these dirt bags and guess what once again nothing but they email me the SCHEDULE FOR THE CLASSES. Once again my bank is helping me, thank goodness. Not veteran friendly.",1.0
Cz3fvCkGneWKwY9tDIvERw,Will not offer refund and will charge you for cancelled flight. Even a month in advance i tried and they will not work with me. Dont use this cut rate airline,1.0
97dHPjR0BEsjQk_cuGZthA,"So let me start out. The ambiance of the facility is amazing.  Very classy.  But that doesn't compensate for the service I received.   I was the first person at the door and when we walk in we're notified that there is a 30 minute wait for preparation.  I honestly feel they should have came in 30 mins earlier instead of making a customer wait.
I was a little disappointed that 2 groups of women with sundresses came in 30 mins after me and received their food before me.  There has to be a Happy medium.   It's not right to let the ""sex sells"" slogan consume your site of all customers being treated fairly and equally. 
To be honest I wish had just went to IHOP but I tried to be a good person and support black business.  
This place will not be recommended to anybody I know
The food on a scale of a 1-10 was a 7 if the service was better I'd give a 8.  My meal was the salmon and grits.",2.0
ionasM2PY_2TFbK5Dkgg6Q,"Being an avid Hookah smoker with a pipe of my own I probably have a little more knowledge about Shisha and the procedures than I need, with that being known this place doesn't clean the pipes after each use and as stated with another review it really doesn't matter a whole lot what flavor you are interested in, double apple is what you will eventually end up tasting.  They use standard bowls to hold the shisha and you get 2 pieces of quick light charcoal.  Being a place that needs to get the customers satisfied, I understand why they use QL's but it will never beat the flavor and duration of a natural wood coal or even compressed coconut shell for burning. I could spend hours discussing their pitfalls and accolades in terms of only their Hookah side of the business but it would most likely just end up sounding drab. So I'll sum it up quick, if you've never smoked a hookah before and want a fairly decent experience, this place will give you a 65-75% good first smoke. If you are someone who is an avid smoker or owns your own pipe, what are you doing out paying for it elsewhere for? You know how it's done, do it up right. 

Moving to their food and drink selections. My fiancee and I have tried most of their Juices and found them to be on the whole quite good. Their Oasis Cocktail has some kind of cream that we have yet to identify and I order without most of the time due to the particularly odd flavor it leaves lingering on the tongue.  My fiancee is partial to their strawberry and the banana-honey drinks and orders 2-3 of them at a time if we're there for a long visit.  The hummus was flavored pretty well, and when we ordered a shish-kabob it came out cooked right.  My last visit there I had Shawarma and it was good. Pretty solid foods, drinks, desserts, and hookah. Laid back atmosphere, heaters outside when it gets too cold.  The only thing that could use a smidge improvement is the serving girls are a tad hard to find and you can potentially go 30-45 minutes without seeing one anywhere. Give this place a shot if you're near the area.",4.0
pCbyWYtW1kmrz-nV1irddA,"A wonderful dinner experience! Hubby and I came couple months ago, it was our first time at Sushi Samba. We didn't have reservations, but they were able to seat us at the sushi bar. 
We had the A5 Wagyu gyoza, was tender and not overdone, Tuna tataki, Chicken Samba was a good size portion, El topo roll, chef sashimi selections, and Tonkotsu ramen. Everything we order was super yummy!  Definitely coming back again next time we're in town!!
I would recommend making reservations next time, the sushi bar is kind of tight and if you order a good amount of food, not too much room.",5.0
8QXoOgBimlXyRl0ISMXfGg,"Better than hot & juicy and boiling crab.. They would have gotten 5 starts from me, but they forgot my crab legs! The main reason I wanted to come here.. It was disappointing, but the flavors are really good and the seafood was very fresh.. I love that they use real butter in the sauce and not margarine like all the other crawfish spots!! So this will be my new seafood spot..",4.0
9XiyPxxdlJgNhkD8ghG3Uw,"The nicest hotel I've ever stayed in in Vegas! Found a great deal during the week and couldn't pass it up. Clean, staff is friendly and there's so much food to choose from downstairs! Pretty convenient location on the strip as well. Definitely will stay here again.",5.0
EV1I5ZH8Q6wt0LNtUiSHoA,"Danielle was the perfect server - always smiling and came around enough but not too much, made good suggestions and generally let us be silly, nearby table neighbors were great, food was fresh and tasty. I had the crab topped chicken which was juicy and flavorful. The man had ravioli something that was also tasty - fresh pasta and good meat sauce. 

The salad and soup and breadsticks are always wonderful. We also got the bruschetta which was really perfect - not specialty, not gourmet, just perfectly normal, fresh tasting tomato, basil and olive oil yumminess.

We also had a trio of their Dolcini desserts which made it perfect so we could have tiramisu and the limoncello and strawberry stuff!

Overall, even though it was really busy and we waited for about 20 minutes for a table (although 'waiting' in the bar having a drink hardly counts as waiting), with the excellent service and great food this place definitely gets 5 stars from me and for a chain restaurant that is definitely something!",5.0
-GBzzZCwT4iYaONcQVc6hQ,"I'm truly disgusted by the service of this restaurant.  I came in with my family (Mom and Dad) and they said 10 minute wait, we said okay, we notice that they were short with their staff so we waited patiently till we were seated at a table, but that 10 minutes turned into a 30min wait. So the hostess sat us at a table saying how there may be awhile wait, after seeing 2 servers walk by us like we didn't exist, the hostess later seated another table which were 4 Caucasian customers, we were still patiently waited for around another 30min, when those 4 sat down an Asian waiter quickly came to take their order, I got the waiters attention and said excuse me, we came here first. And she made up an excuse saying how ""Oh we wait on different tables probably your waiter is busy"" I knew this was an excuse, I was so disgusted. So we told the hostess that this waiter is waiting on a table after us, and she said oh well we said there would probably be a long wait, and the hostess had the audacity to say ""Oh but they serve the people who come before"" and I said, we were before them, we been waiting 30min at this table and you know this because you sat us at our table"" she said it depends. So in the end we left the restaurant hungry and went to a much better restaurant which served us very well, called Rice Paper.",1.0
yps8nM2Kt-Qz_MewMmktnw,These are sooo good!  I'm having Bulgogi dog cravings right now!  So tasty!  Want to go back and try the carne asada fries too!  See you soon!,5.0
kms_G9eUBjP41WNcilV-BQ,"Review #189 - 2016

We arrived at Hertz at around 2:15 PM on Aug. 24th and was able to get our rental in about 20-25 minutes.  The pick up process is pretty simple.  You can either go to a customer service rep or use their self-serve kiosk, which is what I ended up doing.

The lady who was assisting me on the kiosk phone was pretty friendly, but she was doing a lot of up-sell so it was kind of bothersome.  I didn't need a bigger car than an economy size since there was only 2 of us.  I understand that they probably work off of commission, but sometimes it's unnecessary to try and convince you to get something that you don't need.

The return process was pretty quick and easy as well.  I ended up getting charged for an extra day because I brought the car back 1.5 hours after the pick up time since my flight didn't leave until 8 PM.  Too bad they don't have a ""grace"" period for regular customers.

Other than that the car was fine.  I didn't get anything fancy, just a KIA so nothing much to write about--other than the fact that it was clean and didn't smell bad like some other rentals that I've encountered elsewhere.",3.0
HJOHmSJONel2m6Qg9eyR7g,"Had the occasion over the last few weeks to experience their sports medicine/physical therapy department.  Outstanding.  Drs. Anthony ""Tony"" Walker and Jennifer Hannon are a great team.  They really know their stuff.

Beyond knowing their stuff is their continual dialogue with patients.  On each appointment we began discussing how the exercises were working, how I was feeling, what is working or not.  Then we would get into planning for that day and going forward.

I was involved in the therapy.  And we continued in this joint planning over a month of treatments.

They administer a tablet form of survey asking about your condition and how it is affecting your life.  After the therapy has run its course you complete the same survey, so they have a before and after record of your condition.

Impressive and given the people cycling through this practice it was clear that the facility and all the therapists were doing something special.

Good resource for most all of us.",4.0
jLFKXHsvE9Upp4zABj305Q,Q absolutely astonishing my Windows became corrupted I had a lot of problems with the computer came to my house and fix all the problems my computer is like it should be really fast. He's extremely knowledgeable . And honest I will absolutely be using him again and again,3.0
7HEI-xUOWbUO4zv3lY1_wQ,This is such a great attraction!!! My 13 year old son loves all things Marvel - it made the highlight of our trip! Staff are very helpful and the venue makes you feel like you are in the middle of the movie!,5.0
WPQ878enfx0FWlgnmT3F4w,"I used to come here a lot. It was the best boba place around here but lately the tea just taste like water, sugar, and flavor. There is no tea taste but the texture of boba is good.  The squid balls are still great. But I guess if you like slush and blended drinks its still good. I will still come because its the closest by my house.",3.0
IkGs-ob7a7ld5RZjo5H08g,"My family and I visited and decided to take some pictures with the green screen so they can edit in the Avengers in them afterwards. Since this was our first time visiting this place, the staff was very patient and helped guide us. When we went to go check out which ones to print, Agent Collins was a great help. We loved his easy going personality and he has great customer service! 10/10 would visit again. The pics came out very nice too! Thank you, Agent Collins. Continue to show your awesome personality and great customer service! Very much appreciated.",5.0
X8v9o-fR_dA-ckFWiezzqA,"It used to be 8.99 for a haircut. It's now 9.99 and that's cheaper compared to other hair places still, however, this place isn't as professional as the other ones I've been too. 

Employees talking over my head and seriously, 5 minute haircuts...I don't understand. Last time I went, they refused to take me even though they were still open. An hour before closing hours, still open. I stood there, in front of the glass door while the lady swept by me, ignoring me. I was disappointed about that, but went back since second chances exists. I went a couple more times and wasn't too happy about the service and cut.

I'm giving it three stars because the price is cheap and the quality is cheaper.",3.0
AUc1wfq37YkF2s7C-Px8LQ,"I have dined here Teppan twice, a la carte twice.
The teppan is very well priced and great food but the chef's are tired. Understandable. There is not the same type of showmanship you can get elsewhere but they are good chefs.
A la carte sushi is great. Pot of soup is huge and delicious.
This is a local place that does well. Service was on point and very attentive last time I came here.",4.0
3qwgrPW0hOaWi8R4FYQMBw,"This show was fun, but i was expecting more from all the hype it gets. We picked this over Chippendales cuz the idea of Australian men with their accents is so much hotter than American dancers =P. When I called in to purchase tickets an hour before the show, they said that they didn't have a table to fit 5 girls, and that we would have to separate into two tables, which was fine. But when we got there, there was 2 completely empty tables in the front of the stage! The sales people were really unorganized to not notice that was available! So we ditched our booth and went straight to the front table, which gave a much better view.

The show was def entertaining, with finely sculpted men ripping off their shirts and dressing up in firemen/spartan outfits ;) The occasional view of g-strings was not as welcome, something about a man in a g-string is just wrong, you know? but nonetheless, it was very entertaining. The emcee's accent was hot, and so was his bod. i think i found him the most attractive out of all the guys. They pulled a lot of the bachelorettes and birthday girls onstage to participate, and some of the older women too, which i thought was cool. They also ran around through the audience as well, so no matter where your seats were, I think you'd be able to get up close with one of the guys.

Downside though, at the end of the show, you are welcome to go to the front of the stage and pay $20 PER PERSON to take a pic with the guys, only to receive one picture. no offense, but that is a total rip off. i've been to Fantasy, which is a female stripshow,  and you can take pics with them for free, and they had much better attitudes and were a lot friendlier to talk to after the show. They were annoyed that we had stood in like and decided against taking the picture after the show, and even more annoyed when a girl behind us asked if they took credit card. wtf? These men seemed way too jaded and full of themselves. They may be good to look at, but off-stage they're total jerks.

Was this a good show? It was ok, it was entertaining and interactive, which i thought was nice. would i go again though? probably not. Next time, i'm trying chippendales. maybe their attitudes will be better.",3.0
_AhOP3lL4IRMZglsd-luZQ,"Came in because our Toronto friends insisted on drinking some ""gator bait"" before we left to go home. This place screams New Orleans to me, and the service is friendly just like the south. We sat at the bar and drank and we were able to see them shuck oysters right in front of us, pretty cool. 

Didn't try the food but the menu looked tasty, will try it when we are back in town. But the ""gator bait"" drink was delicious!",4.0
qanp3i2J7ujsDw4k7xxAHg,"Absolutely no complaints! Stayed in the Bella Suite with a view. It was a fantastic room; amazing service and friendly staff. The only reason it doesn't get 5 stars is room service.  Yeah yeah I know and can expect to pay higher prices for room service food, but $34 for hot tea and doughnuts (OUCH!) They charge $5 for room service, but I think that should be free.",4.0
CuyM0K0aKwmu63n_UZ5Ufw,The food here is the best Greek food I've had in Arizona. The prices aren't too bad and the service was great. They are really fast too!!,5.0
TOzc3kEcVrInFNQVvwj_vQ,"Went here on new years day to grab a burger. Got in before the OSU game started. Tasty $5 cocktails (in pint glasses, mind you) and good burgers. The fries have large grain salt and were well prepared. I had the Oh Cheesus, which is a burger to be reckoned with. Seems a bit like a rip off from Melt but I didn't care, it's a burger between two grilled cheese sandwiches (with more cheese on top of the burger) 


...I made it healthier by adding spinach on top. Basically health food at that point.

I'll be back!",4.0
CaH7RjgOkiIjrOx_gF2A9g,"This Pita Jungle is located in the food court at the Scottsdale Fashion Square Mall. Out of all the eateries in the food court, this is by far and away the healthiest. There are some vegetarian and vegan options for those looking for a meat-free dish. The lentil soup is super yum and they have some great dishes I haven't seen anywhere else. They have several locations in the valley. The one on Ray and Dobson has a patio right next to a small lake. It's a great location, but can get crazy busy, especially during lunch on the weekends or on gorgeous days.",5.0
MazZLjEBHtvfaZ9zo6beXw,"This is a really quaint place for the whole family!  Rows of pinball machines- some vintage, some modern. There are also other various arcade games like Super Mario Bros. and Centipede.  Crane games for all your plushie needs.  Coin machines to turn your bills into coins for the machines.  Vending machines in case you are feeling hungry or thirsty while you play.  Staff walks around to make sure machines are running as they should and refund you if one of them fails while you are playing.  Towards the back, there are more older pinball machines that seem to be out of order or in the process of restoration.. really neat to see!  I believe there is also a prize counter in the back though I'm not sure how that would work.  It is a dimly lit building which allows the lights of the machines to illuminate the area.. Great place to hang out and play some good ol' fashioned arcade games.",4.0
sdQWECjMdRmQ2vNf6461Ug,"I understand Las Vegas is over-priced.  But $50 for a pitcher of mediocre sangria - more than 1/2 way filled with ice - with not a slice of fruit in sight?  ANNOYING.  

Friendly staff.  My food (fish tacos) was not nearly as good as the time I had it before.  

It is conveniently located very close to the convention center so it gets packed when events are going on.",2.0
cZtU2vU4ZuESHMaOK4VOCQ,"Love coming back to this location, one of the best ones I've been to. Have tried other buffalo's and they don't top the service from the metro center store. We always get helped out by Chelsea and she is awesome always has a smile and makes us feel at home, also the team captains are always checking to see if we are good with our orders and drinks",5.0
eNMY9id-BfFhwGDlWpIWmg,"Went here as a last resort because a hose on my son's truck busted and we were stuck. 

They usually ask for a 24 hour turn-around, but because we had kids in the Nevada desert heat they made the hose with clamps, etc. in about 20 minutes. Great service and the part, which no auto parts store could replicate (strangely), was done perfectly.

Super nice guys, not expensive at all, and they really saved the day. Thank you, guys, you're awesome!",5.0
5kjWk9JVPcVi7-0Y8_nbaw,"There are better and worse Y's for sure.  This place is nothing compared to Dowd or Davidson, but it does the job.  I would give another star, but I've just been told they are raising the already high price.  Plus, people don't seem to understand the one way signs in the parking lot, or just the parking lot in general.  I've def been honked and yelled at for following the rules.

The front desk help are always pleasant, once you get to them.  I normally don't have the best of interactions with other patrons while waiting in line, but that seems to be the idea on this side of town.

The locker rooms are decent, nothing special.  Plenty of open lockers most times of the day.  You will rarely find yourself solo in the sauna or steam rooms.

I've only swam here once, I need to get on that.  I've never used the basketball courts or anything outside.  I stick to the weight room.  I have never had to wait on a bike or a treadmill.  If I'm looking for a stair climber that can be another story though.  The bikes are no where near as nice as the Dowd.  The only thing I ever have to wait on are the free weights.  There's plenty of weights, but not much room at all to use them.  If you want a lay down bench, you will probably have to wait, especially at peak hours.

All in all, it is what it is.  Its close, so this is where I go.  Plus, there is a 24 hour Harris Teeter right there where nobody looks at you funny for being sweaty in gym clothes.  But, If somebody calls me asking if I want to go to a nicer location, I do.",2.0
bBa4vtAQE-TCYKxYEzMeeg,The food was very good . The waitress was very inventive . The only thing is my I felt so sick after eating it . I'm not sure if it's just my stomach not being able to handle it or what but I felt terrible . The staff at the front was very friendly and talkative,4.0
7OZuvmg7aQvG8gJrYuraUA,"Looked forward to eating here for so long...too bad it was on my birthday - food was good but the service was deplorable so not going to rehash this too much (apologies to my man and bro as I know they were also hoping for better)

The appetizers were by far the best thing - the entree's were good with red meat being the star. 
Peach cobbler desert was all topping that I swear was merely microwaved and had one slice of grilled peach - putting a candle on it did nothing to make me think this was the birthday dessert I was for... 

I highly recommend the flight of 10, 20 30 & 40 yr old ports - this mellowed out the complete waste of skin that was our server. Not sure if he thought we looked unable to tip for a spendy bill or weren't as enthralled as the table next to us with his Montana stories but my brother aptly reconfirmed his tip expectation with 7% - too much in my opinion for not giving diddley about someone chosing their restaurant to celebrate in.",2.0
h0rm2tjfYz_TEZEmmE0Uvg,"Hy Steakhouse is a contemporary and elegant  traditional steak house, with lots of open space and an intimate dinning experience.

We started with the Famous Cheese Toast, oyster rockerfeller which was 6  sweet and savory but very small oysters.  And the beef tartare, which was made table side and served with small biscuits.

We ended off with the 22 oz. porterhouse steak, which was cooked perfectly to order and was more than enough for the both of us.

Our server was friendly and insightful, and always catered to our needs at the table, other servers were also helpful but tended to their own tables. Although there were several mistakes on our bill initially, such as wrong food and drinks and extra items being billed, our server fixed everything easily.

The room itself was dimmed and the ambiance was more intimate.

In conclusion, the food quality is above standard, service and cleanliness is high, and the atmosphere is intimate. The food is more old fashioned, come here for a great steak done right at a slightly higher price range than the keg.",4.0
L2xRIvaMxK57BAvep1gz_Q,"This place.  We are staying at the Legacy Golf Resort and that we would grab a quick bite there since we were driving by.  Such a fun atmosphere !  And, fantastic food that has a unique flare and is healthy.  I also like the casual environment where you can play outdoor games with the family. Highly recommend this spot!!!",5.0
8-fG3Lj8EN32n6CpKkn2aw,"First time ever coming here even though I live less than a mile away. I have to admit it was fantastic! I ordered the Surf & Turf taco plate. Both of the tacos were full of flavor and tasted very fresh. 
I got the Spanish rice instead of beans and it was delicious, not dry and over cooked like most places. 
The young man at the register ""Chris"" was very helpful with ordering and extremely pleasant. I will definitely be coming back to check out the $1.50 tacos on Tuesday.",4.0
3jCD1kXmKIY-9ia-oReQhg,"One of my favorite places to eat in town. They have the best bean dip I've ever had. The owner is so kind, and I highly recommend a margarita on the rocks and chicken tacos.",5.0
QJ4268TcU6vniAXtBpNllQ,"I went here for lunch and got the grilled cajun chicken sandwich and salad, both of which were fine.  The service was really good.  Overall, not a bad place, but nothing spectacular.",3.0
Lm1CbxXSIpXJ9TYPQt6-zg,"So I once went to see Brent Spiner, the guy who played Data on Star Trek, talk at a convention (i'm cool) and he opened his little talk by telling us all about how the night before, he'd had a truly unique dining experience.  He went to Burrito Boyz.  His only regret?  Not getting a large.

He's pretty much bang on.  There's very little to regret when it comes to Burrito Boyz.  Their burritos are big and filled to the point of bursting with delicious flavours.  I usually go for the small, because the large really is very large, but I'll indulge once in a while.

They've got a variety of meats you can choose from.  Some favourite being chicken, halibut and beef.

Everything is great really.  Even their level of spice, is always bang on for me.  You can request that they withhold certain things like hot sauce or jalopenos, but trust me, it's not that bad.",4.0
yR7mcnvyM2ky1xYUeim_Xw,"Mr Cool Heating and Air Conditioning came to the rescue for me on short notice AND was able to work on a swamp cooler, which many companies do not. 

We have three dogs of our own and we foster dogs, so when it started to heat up here in Vegas we were worried when the swamp cooler didn't seem to be blowing out air as cold as it normally does. I started reading reviews and messaging companies on yelp to see who, if any, would work on Swamp Coolers. The answer is, very few do, and most of the ones that do charge a high fee just to come take a look and provide an estimate, and often that fee doesn't apply towards the repair cost. Mr Cool didn't charge me an estimate fee and they had Derek come out to my house the very next day. Derek was thorough and investigated the problem and explained everything that was wrong without being condescending or acting like I was clueless. He offered his estimate for service and even told me I could shop around for other estimates to be certain I was getting a good price. I had already shopped around a bit so I was happy to proceed with their help. 

Swamp cooler parts are very large so they don't have space to keep them in their vans, but Derek assured me he could buy the parts and complete the repair the very next day. I explained that my husband and myself would need to wait until Friday when we were getting paid for repair and he was kind enough to work with us so we could come to an arrangement for payment so we wouldn't have to deal with our house being so hot. He came back the next day and was here for a good amount of time as swamp coolers take more time for repair and he was very thorough and explained everything to me again. I asked questions about how to best maintenance our swamp cooler and he was happy to answer. I'm very glad we chose Mr Cool and would HIGHLY recommend Derek as he was so patient, kind, and hardworking. Swamp coolers are a pain for repair so if they were affordable for our repair I'm sure they're even better with AC units. Thank you Derek and Mr Cool, our house gets soooo cold now, just how I like it!",5.0
d4lr-aZF7611veiP8Cf5ng,"I am speechless. I am without words to properly describe this place. Everything about this place is amazing. The staff, the food, everything. I ate one meal today and I made it count by getting the 2-meat plate with brisket and ribs with grits and beans as the sides. The ribs had to be my favorite, but my mind was blown by the jalapeño cheddar grits, and then lord the brisket and beans. Oh hell, who am I kidding I can't put these in any order. Eat everything here. I don't know who Bekke is, but she's got one hell of a pecan pie named after her.",5.0
Tv87VbmTrCVlGukNUvdAsQ,"Battista's Hole In the Wall is awesome! Went here for the first time when I was in Vegas for my kickball tourney (WAKApalooza) early October. My teammate is a huge fan and suggested this place to the rest of the team for a big team dinner Saturday night.

It's located right next to the Flamingo Hotel where we were staying, so we were able to walk over. The restaurant is pretty big itself, but the tables are sort of cramped together in small rooms. The decor is awesome. Definitely a friendly, local vibe. Since our party was pretty big (about 14 of us), we had to wait a bit before getting a table. Not a big deal, since we started pre-drinking at the bar. The price range for the meals depends, but all range from $23-40. You get unlimited red or white wine with your meal though, plus all the meals come with Minestrone soup or Italian salad, garlic bread, pasta side & homemade Cappuccino. I ordered the lasagna and it was huge. I probably ate a quarter of it before I got full. I probably wouldn't have been as full if I hadn't filled up on garlic bread, but I couldn't help it - the garlic bread was ah-mazing. The cappuccino was really good too! More of a hot chocolate than coffee to be honest.

Service was good. They were kind enough to split our party in two, to help make the check easier. We even had a gentleman come serenade us with his accordian! I would definitely come back again.",4.0
vT5D_AuhMImJFMf5DZoNzw,The best aged angus burger fed on carrots..... the staff is awesome too.... can't wait to go back....,5.0
0y6G9k9mgwORZ0oK4hTEHg,I have been going to this nail salon for 8 months now.  I only go to Ahn - she is so great!  Never once has she hurt me while cutting my cuticles.  I always get gel manicure & pedicure & she does a fantastic job!!   All tools are clean & sterilized and salon is pleasant  to be in.,5.0
irZrJTjx9PjXfeV7E1eOIg,"Too much food and not good for diabetics the food is delicious.  Just had a spread of the waffle, protein omelette, veggie omelette, brioche french toast and chicken and waffles between 6 of us.  Oh left off apple pancakes.  All great and Tracee was the best waitress. She leads a great happy birthday too.",5.0
uoogIm15DCkUUjIdQjwmPA,"Decent burgers here.  Didn't live up to the hype, though.

One thing that concerned me was the gal cooking the burgers had long hair that was not tied back.  Just an FYI in case you're squeamish about plucking hair out of your food.",3.0
kNDtdxlOqpzuI9x1cd-t6w,"If I could give this place 0 stars, I would. They are RUDE, unprofessional and they have personal lockers that you HAVE to put your purse in to shop with them. I was asked to go and put my purse in my car. Excuse me?! Is this even legal? Are you going to replace my purse and it's contents if someone steals my personal items? I'm not sure who is running this place but this insane policy is CLEARLY negatively impacting you business. BAD move, BAD business move. Go across the street to Sally's.",1.0
OmS7j5bHsjJl8KHr0B4UYA,I'm so..... Heated... I bought the 3 amigo and it was amazing.... I can't believe they'd serve me something this good,5.0
C1cKZIj7E43fWOhfpLoezQ,"4.5 Stars

An extra star for the legendary Iraqi fish dish known as 'Masgoof.'  If you are a fan of fish dishes, this is a must as this is a delectable technique used for thousands of years in Iraq.  An entire fish is evenly flayed open and nailed to a plank of hickory wood, it is usually sprinkled with a little olive oil and perhaps some tamarind paste, and is then placed in a 45-degree angle by a charcoal fire.  Traditionally, large freshwater fish are used, but at chateau, the fish of choice is Tilapia - which is quite good and I suspect the best method to prepare this dish.  The result is a charred surface of the fish but all of the juiciness trapped inside - delectable.  It is not very often that I get the pleasure of enjoying a nice Masgoof.

In most cases, I find kabob houses to be boring and that isn't because I don't love the almighty Kabob, it's because I have come to expect that Kabob places outside of the Middle East, Detroit, and even Western Europe just can never get it right - every time there is hope, it normally ends in disappointment for me - I should have never made that trip to Iran in 2007 where I was in kabob paradise.  However, Chateau Kabob located in the Frankophilic metropolis of Montreal did me rare pleasure of maintaining that hope.  Here in Washington, DC we need to cling to places like Shamshiri and Alboorz to get our kabob fix but even that gets repetitive after a while - especially when there isn't a single Kabob house in the region that can even hold a candle to those two places and therefor isn't particularly incumbent of them to reach for the stars.  Chateau Kabob does it right and is about as close as you can get to some of the legendary places you can find in Iraq and Iran - the latter of which reigns supreme in the world of Kabobs.  At Chateau the spices are right, the juiciness is on par, and the meat is superb - all in all a very excellent Kabob.  And perhaps one of the most underappreciate techniques that Chateau also got right is the rice!  It is superb here - fluffy, velvety, and aromatic.

The interiors and décor of Chateau are good which kind of surprised me at first as I've come to expect that most other Persian or Arab restaurants (as expected) sport some of the most gaudy and hideous interiors known to man.  It appears that these guys were tasteful and enlisted the help of someone to actually DESIGN the space with thoughtful layout and pleasant finishes.  Some aspiring Middle Eastern Restauranteurs tend to think that they are the best interior designers on the planet - that is until they actual design their space.  I'm glad the guys at Chateau hired a designer - that along with the fish, the delicious kabob, and good company makes Chateau a pleasurable experience worth revisiting if you are ever in Montreal and seriously have a hankering for kabobs.

Hats off to the owner and chef who are always in the restaurant tending to guests - some of the nicest people you'll meet.",5.0
pgywulnFFt2iwOEDO7AH1A,"Jodi the salesperson design of the layout of the cabinets was excellent.
Jayson installed the cabinets professionally. 
The staff and materials used high quality.",5.0
WiYGCOVvwNhq8QpUAPn39w,"One of my favorites for cheap, fast and tasty Mexican! It's definitely low-key and casual, but for a scrumptious chimichanga with terrific queso and a heavy-on-the-tequila margarita, this place has it all!",4.0
Ljx7q4ckKd7tqzpOLXAFMQ,"Amazing. In Phoenix for the #bmophx marathon. Feet felt like I had run 26.2 miles alright this morning. Stopped by for a foot massage and these guys are amazing.
Walked out of there feeling like I had two new feet!
I have had foot massages all over the country and these guys are top two or three for sure!",5.0
5Xn-2qHxtvv71r-E1jDu1g,Fair pricing. Quick response. Great junk removal. Brandon gets it done.,5.0
ENklIEls1kIGLFPkUSWIjQ,"I have a confession to make... I have an obsession with tongue.

That's right folks - tongue. I love it. Name the animal - duck, pig, cow - it's definitely one of the best eating parts of the animal. (what, were thinking about something else? You guys have dirty minds ;P  !) Being Asian, my parents indoctrined this love at a very early age.

When I discovered that Jewish delis were into tongue too (and liver, yum!), I pretty much loved hitting up inexpensive places to nosh.

I was kind of depressed in Vegas because... well, on the Strip, you pass by all these famous delis that basically rape your wallet.

You can imagine how happy I was to find the Bagel Cafe! 

My hubby got the pastrami and I ordered the tongue sandwich. Perfection. Really. And not hard on the wallet either which is the best part.

I did try a slice of Boston Creme cake and it is totally junky good.",4.0
TFfoC8UJzvQ96abwA7I9wQ,"Good, clean place to get a mani/ pedi. The two came to $39 with tax and they did a great job of both. TVs all over so you can watch tv and freindly staff. 

Will be going back for my next mani/pedi.

**** UPDATE*****

The great manicure that I got here lasted all the way through my vacation to Mexico without  so much as a chip! This was a regular manicure and not done with shellac.

Only now, after two days back to work and polishing mad silverware, is it starting to chip. I'm upping the stars from my former 4 to 5.

Very impressed and will be returning with friends :)",5.0
3WAN3SLDZZhcKGazQOdzGg,"Quite possibly the worst meal I have had in ages.  The service was glacial.  I ordered a house salad, but was told not all the ingredients listed on the menu were available.  I ended up with a plate of arugula and a tomato with some not-so-tasty French dressing  We waited for over an hour for the main course to arrive--General Jackson's Chicken.  The menu promises:  ""Boneless, marinated chicken deep fried and tossed in spicy, savory sauce, served with jasmine rice, broccoli and napa""  Spicey sauce?  This sauce was so spicy I was unable to even taste the chicken.  The rice was strictly Uncle Ben's and i saw no broccoli or napa.  We had a couple beers before the meal while waiting.. Total bill:  $55.  I'm not a tightwad, but dinner in a little strip mall restaurant should not set you back $55--or else it should be delectable.  Battiste and Dupree was not the ""hidden gem"" others had told me about.  Hope your mileage differs.",1.0
XsSvuw965C61RNQtzFmv7w,Great food and have good vegetarian options. Always busy  lots of great sauces to choose from,5.0
